"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","UA","UA05",1604270,0,0,30,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"2","UA","UA07",1042855,0,0,30,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"3","UA","UA09",2263676,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"4","UA","UA12",3258705,0,0,200,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"5","UA","UA14",4387702,0,0,157,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"6","UA","UA18",1249225,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"7","UA","UA21",1259497,0,0,50,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"8","UA","UA23",1755663,0.005,0.005,200,0.005,0.005,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"9","UA","UA26",1382721,0,0,100,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"10","UA","UA30",2900920,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"11","UA","UA32",1731673,0,0,19,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"12","UA","UA35",974724,0.15,0.15,20,0.15,0.15,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"13","UA","UA40",381685,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"14","UA","UA43",1963770,0.05,0.05,100,0.05,0.05,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"15","UA","UA46",2535476,0,0,401,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"16","UA","UA48",1159634,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"17","UA","UA51",2387282,0,0,200,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"18","UA","UA53",1440684,0.18,0.18,50,0.18,0.18,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"19","UA","UA56",1162049,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"20","UA","UA59",1115051,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"21","UA","UA61",1066523,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"22","UA","UA63",2720342,0,0,200,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"23","UA","UA65",1063803,0,0,100,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"24","UA","UA68",1296103,0,0,30,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"25","UA","UA71",1246166,0,0,50,0,0,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"26","UA","UA74",1047023,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
"27","UA","UA77",910001,NA,NA,0,NA,NA,45307223,0.0071609098567818,0.0133994406305619,2374,0.0113116298255578,0.0113116298255578,1937,0.00902589352171318,0.0124613544488656
