"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,400,2,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"5","BR","BRBA",15203934,0.0269989615784008,0.0469230769230769,0.0213675213675214,0.0426739926739927,963,16,0.0269989615784008,0.0469230769230769,0.0213675213675214,0.0426739926739927,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"6","BR","BRCE",8904459,0.123076923076923,0.140833333333333,0.0205128205128205,0.0376190476190476,1170,14,0.123076923076923,0.140833333333333,0.0205128205128205,0.0376190476190476,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"7","BR","BRDF",2914830,0.0166666666666667,0.025,0,0,60,2,0.0166666666666667,0.025,0,0,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,1,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,1,0.0526867943314781,0.0509408246263258,8516,0.00862542620170072,0.014056466262441,8516,0.0538162419367302,0.0520905365039218,0.00852531679824552,0.0138933225035919
