"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","PT","PT01",714200,0.024,0.0266666666666667,NA,NA,125,2,0.024,0.0266666666666667,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"2","PT","PT02",152758,0,0,NA,NA,850,10,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"3","PT","PT03",848185,0.0026890756302521,0.00274074074074074,NA,NA,2975,45,0.0026890756302521,0.00274074074074074,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"4","PT","PT04",136252,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"5","PT","PT05",196264,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"6","PT","PT06",430104,0,0,NA,NA,80,1,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"7","PT","PT07",166706,0.02,0.02,NA,NA,100,1,0.02,0.02,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"8","PT","PT08",451006,0,0,NA,NA,330,5,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"9","PT","PT09",160939,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"10","PT","PT10",470930,0,0,NA,NA,115,3,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"11","PT","PT11",2250533,0.0103703703703704,0.0119722222222222,NA,NA,2025,30,0.0103703703703704,0.0119722222222222,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"12","PT","PT12",118506,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"13","PT","PT13",1817117,0.00659340659340659,0.0104248366013072,NA,NA,4095,51,0.00659340659340659,0.0104248366013072,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"14","PT","PT14",453638,0.05,0.05,NA,NA,40,1,0.05,0.05,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"15","PT","PT15",851258,0.0116279069767442,0.00333333333333333,NA,NA,172,6,0.0116279069767442,0.00333333333333333,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"16","PT","PT16",244836,0,0,NA,NA,330,4,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"17","PT","PT17",206661,0,0,NA,NA,17,2,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"18","PT","PT18",377653,0,0,NA,NA,120,1,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"19","PT","PT20",245766,0,0,NA,NA,100,1,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
"20","PT","PT30",267785,0,0,NA,NA,100,1,0,0,NA,NA,10561097,0.00297397769516729,0.00466666666666667,NA,NA,1345,15,0.00911193237283988,0.00966019201969771,11574,0,0,0,0.00847290852877535,0.00914031497040389,NA,NA
