"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"1","2019/12/31",0,0,0,0,NA,NA,NA,19414458
"2","2020/01/01",0,0,0,0,NA,NA,NA,19414458
"3","2020/01/02",0,0,0,0,NA,NA,NA,19414458
"4","2020/01/03",0,0,0,0,NA,NA,NA,19414458
"5","2020/01/04",0,0,0,0,NA,NA,NA,19414458
"6","2020/01/05",0,0,0,0,NA,NA,NA,19414458
"7","2020/01/06",0,0,0,0,NA,NA,NA,19414458
"8","2020/01/07",0,0,0,0,NA,NA,NA,19414458
"9","2020/01/08",0,0,0,0,NA,NA,NA,19414458
"10","2020/01/09",0,0,0,0,NA,NA,NA,19414458
"11","2020/01/10",0,0,0,0,NA,NA,NA,19414458
"12","2020/01/11",0,0,0,0,NA,NA,NA,19414458
"13","2020/01/12",0,0,0,0,NA,NA,NA,19414458
"14","2020/01/13",0,0,0,0,NA,NA,NA,19414458
"15","2020/01/14",0,0,0,0,NA,NA,NA,19414458
"16","2020/01/15",0,0,0,0,NA,NA,NA,19414458
"17","2020/01/16",0,0,0,0,NA,NA,NA,19414458
"18","2020/01/17",0,0,0,0,NA,NA,NA,19414458
"19","2020/01/18",0,0,0,0,NA,NA,NA,19414458
"20","2020/01/19",0,0,0,0,NA,NA,NA,19414458
"21","2020/01/20",0,0,0,0,NA,NA,NA,19414458
"22","2020/01/21",0,0,0,0,NA,NA,NA,19414458
"23","2020/01/22",0,0,0,0,NA,NA,NA,19414458
"24","2020/01/23",0,0,0,0,NA,NA,NA,19414458
"25","2020/01/24",0,0,0,0,NA,NA,NA,19414458
"26","2020/01/25",0,0,0,0,NA,NA,NA,19414458
"27","2020/01/26",0,0,0,0,NA,NA,NA,19414458
"28","2020/01/27",0,0,0,0,NA,NA,NA,19414458
"29","2020/01/28",0,0,0,0,NA,NA,NA,19414458
"30","2020/01/29",0,0,0,0,NA,NA,NA,19414458
"31","2020/01/30",0,0,0,0,NA,NA,NA,19414458
"32","2020/01/31",0,0,0,0,NA,NA,NA,19414458
"33","2020/02/01",0,0,0,0,NA,NA,NA,19414458
"34","2020/02/02",0,0,0,0,NA,NA,NA,19414458
"35","2020/02/03",0,0,0,0,NA,NA,NA,19414458
"36","2020/02/04",0,0,0,0,NA,NA,NA,19414458
"37","2020/02/05",0,0,0,0,NA,NA,NA,19414458
"38","2020/02/06",0,0,0,0,NA,NA,NA,19414458
"39","2020/02/07",0,0,0,0,NA,NA,NA,19414458
"40","2020/02/08",0,0,0,0,NA,NA,NA,19414458
"41","2020/02/09",0,0,0,0,NA,NA,NA,19414458
"42","2020/02/10",0,0,0,0,NA,NA,NA,19414458
"43","2020/02/11",0,0,0,0,NA,NA,NA,19414458
"44","2020/02/12",0,0,0,0,NA,NA,NA,19414458
"45","2020/02/13",0,0,0,0,NA,NA,NA,19414458
"46","2020/02/14",0,0,0,0,NA,NA,NA,19414458
"47","2020/02/15",0,0,0,0,NA,NA,NA,19414458
"48","2020/02/16",0,0,0,0,NA,NA,NA,19414458
"49","2020/02/17",0,0,0,0,NA,NA,NA,19414458
"50","2020/02/18",0,0,0,0,NA,NA,NA,19414458
"51","2020/02/19",0,0,0,0,NA,NA,NA,19414458
"52","2020/02/20",0,0,0,0,NA,NA,NA,19414458
"53","2020/02/21",0,0,0,0,NA,NA,NA,19414458
"54","2020/02/22",0,0,0,0,NA,NA,NA,19414458
"55","2020/02/23",0,0,0,0,NA,NA,NA,19414458
"56","2020/02/24",0,0,0,0,NA,NA,NA,19414458
"57","2020/02/25",0,0,0,0,NA,NA,NA,19414458
"58","2020/02/26",0,0,0,0,NA,NA,NA,19414458
"59","2020/02/27",1,0,1,0,NA,NA,NA,19414458
