"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"1",NA,0,0,0,0,NA,NA,NA,8858775
"2",NA,0,0,0,0,NA,NA,NA,8858775
"3",NA,0,0,0,0,NA,NA,NA,8858775
"4",NA,0,0,0,0,NA,NA,NA,8858775
"5",NA,0,0,0,0,NA,NA,NA,8858775
"6",NA,0,0,0,0,NA,NA,NA,8858775
"7",NA,0,0,0,0,NA,NA,NA,8858775
"8",NA,0,0,0,0,NA,NA,NA,8858775
"9",NA,0,0,0,0,NA,NA,NA,8858775
"10",NA,0,0,0,0,NA,NA,NA,8858775
"11",NA,0,0,0,0,NA,NA,NA,8858775
"12",NA,0,0,0,0,NA,NA,NA,8858775
"13",NA,0,0,0,0,NA,NA,NA,8858775
"14",NA,0,0,0,0,NA,NA,NA,8858775
"15",NA,0,0,0,0,NA,NA,NA,8858775
"16",NA,0,0,0,0,NA,NA,NA,8858775
"17",NA,0,0,0,0,NA,NA,NA,8858775
"18",NA,0,0,0,0,NA,NA,NA,8858775
"19",NA,0,0,0,0,NA,NA,NA,8858775
"20",NA,0,0,0,0,NA,NA,NA,8858775
"21",NA,0,0,0,0,NA,NA,NA,8858775
"22",NA,0,0,0,0,NA,NA,NA,8858775
"23",NA,0,0,0,0,NA,NA,NA,8858775
"24",NA,0,0,0,0,NA,NA,NA,8858775
"25",NA,0,0,0,0,NA,NA,NA,8858775
"26",NA,0,0,0,0,NA,NA,NA,8858775
"27",NA,0,0,0,0,NA,NA,NA,8858775
"28",NA,0,0,0,0,NA,NA,NA,8858775
"29",NA,0,0,0,0,NA,NA,NA,8858775
"30",NA,0,0,0,0,NA,NA,NA,8858775
"31",NA,0,0,0,0,NA,NA,NA,8858775
"32",NA,0,0,0,0,NA,NA,NA,8858775
"33",NA,0,0,0,0,NA,NA,NA,8858775
"34",NA,0,0,0,0,NA,NA,NA,8858775
"35",NA,0,0,0,0,NA,NA,NA,8858775
"36",NA,0,0,0,0,NA,NA,NA,8858775
"37",NA,0,0,0,0,NA,NA,NA,8858775
"38",NA,0,0,0,0,NA,NA,NA,8858775
"39",NA,0,0,0,0,NA,NA,NA,8858775
"40",NA,0,0,0,0,NA,NA,NA,8858775
"41",NA,0,0,0,0,NA,NA,NA,8858775
"42",NA,0,0,0,0,NA,NA,NA,8858775
"43",NA,0,0,0,0,NA,NA,NA,8858775
"44",NA,0,0,0,0,NA,NA,NA,8858775
"45",NA,0,0,0,0,NA,NA,NA,8858775
"46",NA,0,0,0,0,NA,NA,NA,8858775
"47",NA,0,0,0,0,NA,NA,NA,8858775
"48",NA,0,0,0,0,NA,NA,NA,8858775
"49",NA,0,0,0,0,NA,NA,NA,8858775
"50",NA,0,0,0,0,NA,NA,NA,8858775
"51",NA,0,0,0,0,NA,NA,NA,8858775
"52",NA,0,0,0,0,NA,NA,NA,8858775
"53",NA,0,0,0,0,NA,NA,NA,8858775
"54",NA,0,0,0,0,NA,NA,NA,8858775
"55",NA,0,0,0,0,NA,NA,NA,8858775
