"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"1","2019/12/31",0,0,0,0,NA,NA,NA,5806081
"2","2020/01/01",0,0,0,0,NA,NA,NA,5806081
"3","2020/01/02",0,0,0,0,NA,NA,NA,5806081
"4","2020/01/03",0,0,0,0,NA,NA,NA,5806081
"5","2020/01/04",0,0,0,0,NA,NA,NA,5806081
"6","2020/01/05",0,0,0,0,NA,NA,NA,5806081
"7","2020/01/06",0,0,0,0,NA,NA,NA,5806081
"8","2020/01/07",0,0,0,0,NA,NA,NA,5806081
"9","2020/01/08",0,0,0,0,NA,NA,NA,5806081
"10","2020/01/09",0,0,0,0,NA,NA,NA,5806081
"11","2020/01/10",0,0,0,0,NA,NA,NA,5806081
"12","2020/01/11",0,0,0,0,NA,NA,NA,5806081
"13","2020/01/12",0,0,0,0,NA,NA,NA,5806081
"14","2020/01/13",0,0,0,0,NA,NA,NA,5806081
"15","2020/01/14",0,0,0,0,NA,NA,NA,5806081
"16","2020/01/15",0,0,0,0,NA,NA,NA,5806081
"17","2020/01/16",0,0,0,0,NA,NA,NA,5806081
"18","2020/01/17",0,0,0,0,NA,NA,NA,5806081
"19","2020/01/18",0,0,0,0,NA,NA,NA,5806081
"20","2020/01/19",0,0,0,0,NA,NA,NA,5806081
"21","2020/01/20",0,0,0,0,NA,NA,NA,5806081
"22","2020/01/21",0,0,0,0,NA,NA,NA,5806081
"23","2020/01/22",0,0,0,0,NA,NA,NA,5806081
"24","2020/01/23",0,0,0,0,NA,NA,NA,5806081
"25","2020/01/24",0,0,0,0,NA,NA,NA,5806081
"26","2020/01/25",0,0,0,0,NA,NA,NA,5806081
"27","2020/01/26",0,0,0,0,NA,NA,NA,5806081
"28","2020/01/27",0,0,0,0,NA,NA,NA,5806081
"29","2020/01/28",0,0,0,0,NA,NA,NA,5806081
"30","2020/01/29",0,0,0,0,NA,NA,NA,5806081
"31","2020/01/30",0,0,0,0,NA,NA,NA,5806081
"32","2020/01/31",0,0,0,0,NA,NA,NA,5806081
"33","2020/02/01",0,0,0,0,NA,NA,NA,5806081
"34","2020/02/02",0,0,0,0,NA,NA,NA,5806081
"35","2020/02/03",0,0,0,0,NA,NA,NA,5806081
"36","2020/02/04",0,0,0,0,NA,NA,NA,5806081
"37","2020/02/05",0,0,0,0,NA,NA,NA,5806081
"38","2020/02/06",0,0,0,0,NA,NA,NA,5806081
"39","2020/02/07",0,0,0,0,NA,NA,NA,5806081
"40","2020/02/08",0,0,0,0,NA,NA,NA,5806081
"41","2020/02/09",0,0,0,0,NA,NA,NA,5806081
"42","2020/02/10",0,0,0,0,NA,NA,NA,5806081
"43","2020/02/11",0,0,0,0,NA,NA,NA,5806081
"44","2020/02/12",0,0,0,0,NA,NA,NA,5806081
"45","2020/02/13",0,0,0,0,NA,NA,NA,5806081
