"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0218988618354704,0.0220560891023076,NA,NA,6941,0,0,0,0,0,0.0220560891023076,0.0218988618354704,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0170940170940171,0.0283196218196218,NA,NA,1170,0,0,0,0,0,0.0283196218196218,0.0170940170940171,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0170940170940171,0.0283196218196218,NA,NA,1170,0,0,0,0,0,0.0283196218196218,0.0170940170940171,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0170940170940171,0.0283196218196218,NA,NA,1170,0,0,0,0,0,0.0283196218196218,0.0170940170940171,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.0114099429502852,0.0123529411764706,NA,NA,1227,0,0,0,0,0,0.0123529411764706,0.0114099429502852,NA,NA,47026208,0.050853869433636,0.0445996567814599,NA,NA,18504,0.0335257573769756,0.0377679317095614,0,0,87710,0.0389581160612515,0.0365445626709711,NA,NA
