"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0176470588235294,0.0153968253968254,0,NA,1360,0,0,0,0,0,0.0153968253968254,0.0176470588235294,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0142857142857143,0.0142857142857143,0,NA,70,0,0,0,0,0,0.0142857142857143,0.0142857142857143,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0142857142857143,0.0142857142857143,0,NA,70,0,0,0,0,0,0.0142857142857143,0.0142857142857143,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0142857142857143,0.0142857142857143,0,NA,70,0,0,0,0,0,0.0142857142857143,0.0142857142857143,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.00625,0.005,0,NA,160,0,0,0,0,0,0.005,0.00625,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.0310344827586207,0.0325,0,NA,290,0,0,0,0,0,0.0325,0.0310344827586207,NA,0,47026208,0.0291037371844339,0.0293342787480719,0,NA,9071,0.0229121896943009,0.0264772908018221,0,0,19772,0.0273758012778624,0.0248594048689705,NA,0
