"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/03",1,0,1,0,6.13633889576091e-08,6.13633889576091e-08,6.13633889576091e-08,16296362
"2","2020/03/05",2,0,3,0,1.84090166872827e-07,1.22726777915218e-07,1.84090166872827e-07,16296362
"3","2020/03/06",1,0,4,0,2.45453555830436e-07,6.13633889576091e-08,2.45453555830436e-07,16296362
"4","2020/03/13",2,0,6,0,3.68180333745654e-07,1.22726777915218e-07,3.68180333745654e-07,16296362
"5","2020/03/14",13,0,19,0,1.16590439019457e-06,7.97724056448918e-07,1.16590439019457e-06,16296362
"6","2020/03/15",2,0,21,0,1.28863116810979e-06,1.22726777915218e-07,1.28863116810979e-06,16296362
"7","2020/03/16",5,0,26,0,1.59544811289784e-06,3.06816944788045e-07,1.59544811289784e-06,16296362
"8","2020/03/17",1,0,27,0,1.65681150185544e-06,6.13633889576091e-08,1.65681150185544e-06,16296362
"9","2020/03/18",4,0,31,0,1.90226505768588e-06,2.45453555830436e-07,1.90226505768588e-06,16296362
"10","2020/03/19",5,0,36,0,2.20908200247393e-06,3.06816944788045e-07,2.20908200247393e-06,16296362
"11","2020/03/20",0,0,36,0,2.20908200247393e-06,0,2.20908200247393e-06,16296362
"12","2020/03/21",11,0,47,0,2.88407928100763e-06,6.749972785337e-07,2.88407928100763e-06,16296362
"13","2020/03/22",9,0,56,0,3.43634978162611e-06,5.52270500618482e-07,3.3749863926685e-06,16296362
"14","2020/03/23",11,0,67,0,4.11134706015981e-06,6.749972785337e-07,3.92725689328698e-06,16296362
"15","2020/03/24",12,0,79,0,4.84770772765112e-06,7.36360667491309e-07,4.60225417182068e-06,16296362
"16","2020/03/25",7,0,86,0,5.27725145035438e-06,4.29543722703263e-07,4.90907111660873e-06,16296362
"17","2020/03/26",13,0,99,0,6.0749755068033e-06,7.97724056448918e-07,4.90907111660873e-06,16296362
"18","2020/03/27",6,0,105,0,6.44315584054895e-06,3.68180333745654e-07,5.15452467243916e-06,16296362
"19","2020/03/28",14,0,119,0,7.30224328595548e-06,8.59087445406527e-07,5.70679517305764e-06,16296362
"20","2020/03/29",11,0,130,0,7.97724056448918e-06,6.749972785337e-07,6.32042906263373e-06,16296362
"21","2020/03/30",12,0,142,0,8.71360123198049e-06,7.36360667491309e-07,6.81133617429461e-06,16296362
"22","2020/03/31",20,0,162,0,9.94086901113267e-06,1.22726777915218e-06,7.73178700865874e-06,16296362
"23","2020/04/01",13,0,175,0,1.07385930675816e-05,7.97724056448918e-07,8.52951106510766e-06,16296362
"24","2020/04/02",15,1,190,1,1.16590439019457e-05,9.20450834364136e-07,8.7749646209381e-06,16296362
"25","2020/04/03",5,0,195,1,1.19658608467338e-05,3.06816944788045e-07,8.52951106510766e-06,16296362
"26","2020/04/04",12,0,207,1,1.27022215142251e-05,7.36360667491309e-07,8.59087445406527e-06,16296362
"27","2020/04/05",12,1,219,2,1.34385821817164e-05,7.36360667491309e-07,8.59087445406527e-06,16296362
"28","2020/04/06",3,0,222,2,1.36226723485892e-05,1.84090166872827e-07,8.34542089823483e-06,16296362
"29","2020/04/07",4,0,226,2,1.38681259044196e-05,2.45453555830436e-07,7.79315039761635e-06,16296362
"30","2020/04/08",11,0,237,2,1.45431231829533e-05,6.749972785337e-07,8.0999673424044e-06,16296362
"31","2020/04/09",7,0,244,2,1.49726669056566e-05,4.29543722703263e-07,7.67042361970113e-06,16296362
"32","2020/04/10",6,0,250,2,1.53408472394023e-05,3.68180333745654e-07,7.36360667491309e-06,16296362
"33","2020/04/11",15,0,265,2,1.62612980737664e-05,9.20450834364136e-07,7.54769684178591e-06,16296362
"34","2020/04/12",13,0,278,2,1.70590221302153e-05,7.97724056448918e-07,7.11815311908265e-06,16296362
"35","2020/04/13",2,0,280,2,1.71817489081305e-05,1.22726777915218e-07,6.44315584054895e-06,16296362
"36","2020/04/14",11,0,291,2,1.78567461866642e-05,6.749972785337e-07,6.19770228471852e-06,16296362
"37","2020/04/15",8,0,299,2,1.83476532983251e-05,4.90907111660873e-07,6.38179245159134e-06,16296362
"38","2020/04/16",15,0,314,2,1.92681041326892e-05,9.20450834364136e-07,6.56588261846417e-06,16296362
"39","2020/04/17",21,0,335,2,2.0556735300799e-05,1.28863116810979e-06,7.11815311908265e-06,16296362
"40","2020/04/18",7,1,342,3,2.09862790235023e-05,4.29543722703263e-07,7.36360667491309e-06,16296362
"41","2020/04/19",8,0,350,3,2.14771861351632e-05,4.90907111660873e-07,7.60906023074352e-06,16296362
"42","2020/04/20",17,1,367,4,2.25203637474425e-05,1.04317761227935e-06,7.97724056448918e-06,16296362
"43","2020/04/21",10,1,377,5,2.31339976370186e-05,6.13633889576091e-07,8.16133073136201e-06,16296362
"44","2020/04/22",35,0,412,5,2.52817162505349e-05,2.14771861351632e-06,9.94086901113267e-06,16296362
"45","2020/04/23",30,1,442,6,2.71226179192632e-05,1.84090166872827e-06,1.08613198454968e-05,16296362
"46","2020/04/24",37,0,479,6,2.93930633106947e-05,2.27044539143154e-06,1.23340411804794e-05,16296362
"47","2020/04/25",66,1,545,7,3.34430469818969e-05,4.0499836712022e-06,1.62612980737664e-05,16296362
"48","2020/04/26",69,0,614,7,3.7677120819972e-05,4.23407383807503e-06,1.98203746333077e-05,16296362
"49","2020/04/27",57,2,671,9,4.11748339905557e-05,3.49771317058372e-06,2.28271806922306e-05,16296362
"50","2020/04/28",64,0,735,9,4.51020908838427e-05,3.92725689328698e-06,2.58339867511534e-05,16296362
"51","2020/04/29",88,0,823,9,5.05020691121123e-05,5.3999782282696e-06,2.99453338113132e-05,16296362
"52","2020/04/30",59,0,882,9,5.41225090606112e-05,3.62043994849893e-06,3.31362300371089e-05,16296362
"53","2020/05/01",51,0,933,9,5.72520418974493e-05,3.12953283683806e-06,3.57748557622861e-05,16296362
"54","2020/05/02",91,0,1024,9,6.28361102925917e-05,5.58406839514242e-06,4.03157465451492e-05,16296362
"55","2020/05/03",91,0,1115,9,6.84201786877341e-05,5.58406839514242e-06,4.52861810507155e-05,16296362
"56","2020/05/04",67,0,1182,9,7.25315257478939e-05,4.11134706015981e-06,4.7249809497359e-05,16296362
"57","2020/05/05",89,1,1271,10,7.79928673651211e-05,5.46134161722721e-06,5.08702494458579e-05,16296362
"58","2020/05/06",58,1,1329,11,8.15519439246625e-05,3.55907655954133e-06,5.21588806139677e-05,16296362
"59","2020/05/07",104,1,1433,12,8.79337363762538e-05,6.38179245159134e-06,5.44906893943568e-05,16296362
"60","2020/05/08",59,1,1492,13,9.15541763247527e-05,3.62043994849893e-06,5.38770555047808e-05,16296362
"61","2020/05/09",59,1,1551,14,9.51746162732517e-05,3.62043994849893e-06,5.3999782282696e-05,16296362
"62","2020/05/10",83,3,1634,17,0.000100267777556733,5.09316128348155e-06,5.51656866728906e-05,16296362
"63","2020/05/11",75,2,1709,19,0.000104870031728554,4.60225417182068e-06,5.43679626164416e-05,16296362
"64","2020/05/12",177,0,1886,19,0.000115731351574051,1.08613198454968e-05,6.16088425134395e-05,16296362
"65","2020/05/13",109,0,1995,19,0.00012241996097043,6.68860939637939e-06,6.51679190729808e-05,16296362
"66","2020/05/14",110,3,2105,22,0.000129169933755767,6.749972785337e-06,6.63338234631754e-05,16296362
"67","2020/05/15",84,1,2189,23,0.000134324458428206,5.15452467243916e-06,6.59042797404721e-05,16296362
"68","2020/05/16",121,2,2310,25,0.000141749428492077,7.4249700638707e-06,6.9217902744183e-05,16296362
"69","2020/05/17",119,0,2429,25,0.000149051671778032,7.30224328595548e-06,7.10588044129113e-05,16296362
"70","2020/05/18",51,1,2480,26,0.00015218120461487,3.12953283683806e-06,7.0629260690208e-05,16296362
"71","2020/05/19",64,0,2544,26,0.000156108461508157,3.92725689328698e-06,6.81747251319037e-05,16296362
"72","2020/05/20",73,4,2617,30,0.000160587988902063,4.47952739390546e-06,6.90338125773102e-05,16296362
"73","2020/05/21",97,0,2714,30,0.000166540237630951,5.95224872888808e-06,7.13656213576993e-05,16296362
"74","2020/05/22",98,3,2812,33,0.000172553849748797,6.01361211784569e-06,7.22860721920635e-05,16296362
"75","2020/05/23",97,0,2909,33,0.000178506098477685,5.95224872888808e-06,7.36360667491309e-05,16296362
"76","2020/05/24",67,2,2976,35,0.000182617445537845,4.11134706015981e-06,6.68860939637939e-05,16296362
"77","2020/05/25",71,0,3047,35,0.000186974246153835,4.35680061599024e-06,6.45542851834047e-05,16296362
"78","2020/05/26",83,1,3130,36,0.000192067407437316,5.09316128348155e-06,6.28974736815493e-05,16296362
"79","2020/05/27",31,1,3161,37,0.000193969672495002,1.90226505768588e-06,5.9645214066796e-05,16296362
"80","2020/05/28",92,2,3253,39,0.000199615104279102,5.64543178410003e-06,5.78656757870253e-05,16296362
"81","2020/05/29",95,2,3348,41,0.000205444626230075,5.82952195097286e-06,5.63929544520427e-05,16296362
"82","2020/05/30",81,0,3429,41,0.000210415060735641,4.97043450556633e-06,5.8233856120771e-05,16296362
"83","2020/05/31",106,1,3535,42,0.000216919579965148,6.50451922950656e-06,6.08111184569906e-05,16296362
"84","2020/06/01",110,0,3645,42,0.000223669552750485,6.749972785337e-06,6.30815638484221e-05,16296362
"85","2020/06/02",94,0,3739,42,0.0002294377113125,5.76815856201525e-06,6.28974736815493e-05,16296362
