"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1","2020/03/11",2,0,2,0,9.84184983866502e-08,9.84184983866502e-08,20321383
"2","2020/03/12",0,0,2,0,9.84184983866502e-08,0,20321383
"3","2020/03/15",1,0,3,0,1.47627747579975e-07,4.92092491933251e-08,20321383
"4","2020/03/16",0,0,3,0,1.47627747579975e-07,0,20321383
"5","2020/03/17",17,0,20,0,9.84184983866502e-07,8.36557236286526e-07,20321383
"6","2020/03/18",0,0,20,0,9.84184983866502e-07,0,20321383
"7","2020/03/19",6,1,26,1,1.27944047902645e-06,2.95255495159951e-07,20321383
"8","2020/03/20",7,0,33,1,1.62390522337973e-06,3.44464744353276e-07,20321383
"9","2020/03/21",7,0,40,1,1.968369967733e-06,3.44464744353276e-07,20321383
"10","2020/03/22",24,2,64,3,3.14939194837281e-06,1.1810219806398e-06,20321383
"11","2020/03/23",0,0,64,3,3.14939194837281e-06,0,20321383
"12","2020/03/24",11,0,75,3,3.69069368949938e-06,5.41301741126576e-07,20321383
"13","2020/03/25",24,0,99,3,4.87171567013918e-06,1.1810219806398e-06,20321383
"14","2020/03/26",15,0,114,3,5.60985440803906e-06,7.38138737899876e-07,20321383
"15","2020/03/27",32,0,146,3,7.18455038222546e-06,1.5746959741864e-06,20321383
"16","2020/03/28",0,0,146,3,7.18455038222546e-06,0,20321383
"17","2020/03/29",34,6,180,9,8.85766485479851e-06,1.67311447257305e-06,20321383
"18","2020/03/30",0,0,180,9,8.85766485479851e-06,0,20321383
"19","2020/03/31",42,3,222,12,1.09244533209182e-05,2.06678846611965e-06,20321383
"20","2020/04/01",24,0,246,12,1.2105475301558e-05,1.1810219806398e-06,20321383
"21","2020/04/02",15,2,261,14,1.28436140394578e-05,7.38138737899876e-07,20321383
"22","2020/04/03",27,2,288,16,1.41722637676776e-05,1.32864972821978e-06,20321383
"23","2020/04/04",0,0,288,16,1.41722637676776e-05,0,20321383
"24","2020/04/05",14,0,302,16,1.48611932563842e-05,6.88929488706551e-07,20321383
"25","2020/04/06",43,1,345,17,1.69771909716972e-05,2.11599771531298e-06,20321383
"26","2020/04/07",19,0,364,17,1.79121667063703e-05,9.34975734673176e-07,20321383
"27","2020/04/08",20,2,384,19,1.88963516902368e-05,9.84184983866502e-07,20321383
"28","2020/04/09",30,4,414,23,2.03726291660366e-05,1.47627747579975e-06,20321383
"29","2020/04/10",29,1,443,24,2.1799697392643e-05,1.42706822660643e-06,20321383
"30","2020/04/11",5,2,448,26,2.20457436386096e-05,2.46046245966625e-07,20321383
"31","2020/04/12",36,1,484,27,2.38172766095693e-05,1.7715329709597e-06,20321383
"32","2020/04/13",13,0,497,27,2.44569968490826e-05,6.39720239513226e-07,20321383
"33","2020/04/14",18,1,515,28,2.53427633345624e-05,8.85766485479851e-07,20321383
