"","date","cases","deaths","cum_cases","cum_deaths","p_cases","population"
"1","2019/12/31",0,0,0,0,0,17373657
"2","2020/01/01",0,0,0,0,0,17373657
"3","2020/01/02",0,0,0,0,0,17373657
"4","2020/01/03",0,0,0,0,0,17373657
"5","2020/01/04",0,0,0,0,0,17373657
"6","2020/01/05",0,0,0,0,0,17373657
"7","2020/01/06",0,0,0,0,0,17373657
"8","2020/01/07",0,0,0,0,0,17373657
"9","2020/01/08",0,0,0,0,0,17373657
"10","2020/01/09",0,0,0,0,0,17373657
"11","2020/01/10",0,0,0,0,0,17373657
"12","2020/01/11",0,0,0,0,0,17373657
"13","2020/01/12",0,0,0,0,0,17373657
"14","2020/01/13",0,0,0,0,0,17373657
"15","2020/01/14",0,0,0,0,0,17373657
"16","2020/01/15",0,0,0,0,0,17373657
"17","2020/01/16",0,0,0,0,0,17373657
"18","2020/01/17",0,0,0,0,0,17373657
"19","2020/01/18",0,0,0,0,0,17373657
"20","2020/01/19",0,0,0,0,0,17373657
"21","2020/01/20",0,0,0,0,0,17373657
"22","2020/01/21",0,0,0,0,0,17373657
"23","2020/01/22",0,0,0,0,0,17373657
"24","2020/01/23",0,0,0,0,0,17373657
"25","2020/01/24",0,0,0,0,0,17373657
"26","2020/01/25",0,0,0,0,0,17373657
"27","2020/01/26",0,0,0,0,0,17373657
"28","2020/01/27",0,0,0,0,0,17373657
"29","2020/01/28",0,0,0,0,0,17373657
"30","2020/01/29",0,0,0,0,0,17373657
"31","2020/01/30",0,0,0,0,0,17373657
"32","2020/01/31",0,0,0,0,0,17373657
"33","2020/02/01",0,0,0,0,0,17373657
"34","2020/02/02",0,0,0,0,0,17373657
"35","2020/02/03",0,0,0,0,0,17373657
"36","2020/02/04",0,0,0,0,0,17373657
"37","2020/02/05",0,0,0,0,0,17373657
"38","2020/02/06",0,0,0,0,0,17373657
"39","2020/02/07",0,0,0,0,0,17373657
"40","2020/02/08",0,0,0,0,0,17373657
"41","2020/02/09",0,0,0,0,0,17373657
"42","2020/02/10",0,0,0,0,0,17373657
"43","2020/02/11",0,0,0,0,0,17373657
"44","2020/02/12",0,0,0,0,0,17373657
"45","2020/02/13",0,0,0,0,0,17373657
"46","2020/02/14",0,0,0,0,0,17373657
"47","2020/02/15",0,0,0,0,0,17373657
"48","2020/02/16",0,0,0,0,0,17373657
"49","2020/02/17",0,0,0,0,0,17373657
"50","2020/02/18",0,0,0,0,0,17373657
"51","2020/02/19",0,0,0,0,0,17373657
"52","2020/02/20",0,0,0,0,0,17373657
"53","2020/02/21",0,0,0,0,0,17373657
"54","2020/02/22",0,0,0,0,0,17373657
"55","2020/02/23",0,0,0,0,0,17373657
"56","2020/02/24",0,0,0,0,0,17373657
"57","2020/02/25",0,0,0,0,0,17373657
"58","2020/02/26",0,0,0,0,0,17373657
"59","2020/02/27",0,0,0,0,0,17373657
"60","2020/02/28",0,0,0,0,0,17373657
"61","2020/02/29",0,0,0,0,0,17373657
"62","2020/03/01",1,0,1,0,5.7558405809439e-08,17373657
"63","2020/03/02",5,0,6,0,3.45350434856634e-07,17373657
"64","2020/03/03",1,0,7,0,4.02908840666073e-07,17373657
"65","2020/03/05",3,0,10,0,5.7558405809439e-07,17373657
"66","2020/03/06",3,0,13,0,7.48259275522707e-07,17373657
"67","2020/03/09",1,0,14,0,8.05817681332146e-07,17373657
"68","2020/03/10",1,0,15,0,8.63376087141585e-07,17373657
"69","2020/03/11",2,0,17,0,9.78492898760462e-07,17373657
"70","2020/03/14",6,1,23,1,1.3238433336171e-06,17373657
