"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1","2020/03/19",1,0,1,0,1.54953475219065e-07,1.54953475219065e-07,6453550
"2","2020/03/20",0,0,1,0,1.54953475219065e-07,0,6453550
"3","2020/03/21",2,0,3,0,4.64860425657196e-07,3.09906950438131e-07,6453550
"4","2020/03/22",0,0,3,0,4.64860425657196e-07,0,6453550
"5","2020/03/23",0,0,3,0,4.64860425657196e-07,0,6453550
"6","2020/03/24",2,0,5,0,7.74767376095327e-07,3.09906950438131e-07,6453550
"7","2020/03/25",4,0,9,0,1.39458127697159e-06,6.19813900876262e-07,6453550
"8","2020/03/26",4,0,13,0,2.01439517784785e-06,6.19813900876262e-07,6453550
"9","2020/03/27",0,0,13,0,2.01439517784785e-06,0,6453550
"10","2020/03/28",0,0,13,0,2.01439517784785e-06,0,6453550
"11","2020/03/29",6,0,19,0,2.94411602916224e-06,9.29720851314393e-07,6453550
"12","2020/03/30",11,0,30,0,4.64860425657196e-06,1.70448822740972e-06,6453550
"13","2020/03/31",2,0,32,0,4.9585112070101e-06,3.09906950438131e-07,6453550
"14","2020/04/01",0,1,32,1,4.9585112070101e-06,0,6453550
"15","2020/04/02",9,1,41,2,6.35309248398168e-06,1.39458127697159e-06,6453550
"16","2020/04/03",5,0,46,2,7.12785986007701e-06,7.74767376095327e-07,6453550
"17","2020/04/04",10,1,56,3,8.67739461226767e-06,1.54953475219065e-06,6453550
"18","2020/04/05",6,0,62,3,9.60711546358206e-06,9.29720851314393e-07,6453550
"19","2020/04/06",7,0,69,3,1.06917897901155e-05,1.08467432653346e-06,6453550
"20","2020/04/07",9,1,78,4,1.20863710670871e-05,1.39458127697159e-06,6453550
"21","2020/04/08",0,0,78,4,1.20863710670871e-05,0,6453550
"22","2020/04/09",25,1,103,5,1.59602079475637e-05,3.87383688047664e-06,6453550
"23","2020/04/10",14,1,117,6,1.81295566006307e-05,2.16934865306692e-06,6453550
"24","2020/04/11",1,0,118,6,1.82845100758497e-05,1.54953475219065e-07,6453550
"25","2020/04/12",0,0,118,6,1.82845100758497e-05,0,6453550
"26","2020/04/13",7,0,125,6,1.93691844023832e-05,1.08467432653346e-06,6453550
"27","2020/04/14",24,0,149,6,2.30880678076408e-05,3.71888340525757e-06,6453550
