"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1","2020/03/09",3,0,3,0,1.83996958947328e-08,1.83996958947328e-08,163046173
"2","2020/03/15",0,0,3,0,1.83996958947328e-08,0,163046173
"3","2020/03/17",2,0,5,0,3.06661598245547e-08,1.22664639298219e-08,163046173
"4","2020/03/18",3,0,8,0,4.90658557192876e-08,1.83996958947328e-08,163046173
"5","2020/03/19",2,0,10,0,6.13323196491095e-08,1.22664639298219e-08,163046173
"6","2020/03/20",0,0,10,0,6.13323196491095e-08,0,163046173
"7","2020/03/21",7,0,17,0,1.04264943403486e-07,4.29326237543766e-08,163046173
"8","2020/03/22",7,2,24,2,1.47197567157863e-07,4.29326237543766e-08,163046173
"9","2020/03/23",3,1,27,3,1.65597263052596e-07,1.83996958947328e-08,163046173
"10","2020/03/24",6,0,33,3,2.02396654842061e-07,3.67993917894657e-08,163046173
"11","2020/03/25",6,1,39,4,2.39196046631527e-07,3.67993917894657e-08,163046173
"12","2020/03/26",0,1,39,5,2.39196046631527e-07,0,163046173
"13","2020/03/27",9,0,48,5,2.94395134315725e-07,5.51990876841985e-08,163046173
"14","2020/03/28",0,0,48,5,2.94395134315725e-07,0,163046173
"15","2020/03/29",0,0,48,5,2.94395134315725e-07,0,163046173
"16","2020/03/30",1,0,49,5,3.00528366280636e-07,6.13323196491095e-09,163046173
"17","2020/03/31",0,0,49,5,3.00528366280636e-07,0,163046173
"18","2020/04/01",2,0,51,5,3.12794830210458e-07,1.22664639298219e-08,163046173
"19","2020/04/02",3,1,54,6,3.31194526105191e-07,1.83996958947328e-08,163046173
"20","2020/04/03",2,0,56,6,3.43460990035013e-07,1.22664639298219e-08,163046173
"21","2020/04/04",5,0,61,6,3.74127149859568e-07,3.06661598245547e-08,163046173
"22","2020/04/05",9,2,70,8,4.29326237543766e-07,5.51990876841985e-08,163046173
"23","2020/04/06",18,1,88,9,5.39724412912163e-07,1.10398175368397e-07,163046173
"24","2020/04/07",35,3,123,12,7.54387531684046e-07,2.14663118771883e-07,163046173
"25","2020/04/08",41,5,164,17,1.0058500422454e-06,2.51462510561349e-07,163046173
"26","2020/04/09",54,3,218,20,1.33704456835059e-06,3.31194526105191e-07,163046173
"27","2020/04/10",112,1,330,21,2.02396654842061e-06,6.86921980070026e-07,163046173
"28","2020/04/11",94,6,424,27,2.60049035312224e-06,5.76523804701629e-07,163046173
"29","2020/04/12",58,3,482,30,2.95621780708708e-06,3.55727453964835e-07,163046173
"30","2020/04/13",139,4,621,34,3.8087370502097e-06,8.52519243122621e-07,163046173
"31","2020/04/14",182,5,803,39,4.92498526782349e-06,1.11624821761379e-06,163046173
"32","2020/04/15",209,7,1012,46,6.20683074848988e-06,1.28184548066639e-06,163046173
"33","2020/04/16",219,4,1231,50,7.55000854880537e-06,1.3431778003155e-06,163046173
"34","2020/04/17",341,10,1572,60,9.64144064884001e-06,2.09143210003463e-06,163046173
"35","2020/04/18",266,15,1838,75,1.12728803515063e-05,1.63143970266631e-06,163046173
"36","2020/04/19",306,9,2144,84,1.31496493327691e-05,1.87676898126275e-06,163046173
"37","2020/04/20",312,7,2456,91,1.50632177058213e-05,1.91356837305222e-06,163046173
"38","2020/04/21",492,10,2948,101,1.80807678325575e-05,3.01755012673619e-06,163046173
"39","2020/04/22",434,9,3382,110,2.07425905053288e-05,2.66182267277135e-06,163046173
"40","2020/04/23",390,10,3772,120,2.31345509716441e-05,2.39196046631527e-06,163046173
"41","2020/04/24",414,7,4186,127,2.56737090051172e-05,2.53915803347313e-06,163046173
"42","2020/04/25",503,4,4689,131,2.87587246834674e-05,3.08501567835021e-06,163046173
"43","2020/04/26",309,9,4998,140,3.06538933606249e-05,1.89516867715748e-06,163046173
"44","2020/04/27",418,5,5416,145,3.32175843219577e-05,2.56369096133278e-06,163046173
"45","2020/04/28",497,7,5913,152,3.62658006085184e-05,3.04821628656074e-06,163046173
"46","2020/04/29",549,3,6462,155,3.96329449572545e-05,3.36714434873611e-06,163046173
"47","2020/04/30",641,8,7103,163,4.35643466467624e-05,3.93140168950792e-06,163046173
"48","2020/05/01",564,5,7667,168,4.70234894749722e-05,3.45914282820977e-06,163046173
"49","2020/05/02",571,2,8238,170,5.05255649269364e-05,3.50207545196415e-06,163046173
"50","2020/05/03",552,5,8790,175,5.39111089715672e-05,3.38554404463084e-06,163046173
"51","2020/05/04",665,2,9455,177,5.7989708228233e-05,4.07859925666578e-06,163046173
"52","2020/05/05",688,5,10143,182,6.22093718200917e-05,4.21966359185873e-06,163046173
"53","2020/05/06",786,1,10929,183,6.70300921445117e-05,4.82072032442e-06,163046173
"54","2020/05/07",790,3,11719,186,7.18753453967914e-05,4.84525325227965e-06,163046173
"55","2020/05/08",706,13,12425,199,7.62054071640185e-05,4.33006176722713e-06,163046173
"56","2020/05/09",709,7,13134,206,8.05538686271404e-05,4.34846146312186e-06,163046173
"57","2020/05/10",636,8,13770,214,8.44546041568237e-05,3.90073552968336e-06,163046173
"58","2020/05/11",887,14,14657,228,8.98947809096997e-05,5.44017675287601e-06,163046173
"59","2020/05/12",1034,11,15691,239,9.62365427614177e-05,6.34176185171792e-06,163046173
"60","2020/05/13",969,11,16660,250,0.000102179644535416,5.94310177399871e-06,163046173
"61","2020/05/14",1162,19,17822,269,0.000109306460078643,7.12681554322652e-06,163046173
"62","2020/05/15",1041,14,18863,283,0.000115691154554115,6.38469447547229e-06,163046173
"63","2020/05/16",1202,15,20065,298,0.000123063299375938,7.37214482182296e-06,163046173
"64","2020/05/17",930,16,20995,314,0.000128767205103305,5.70390572736718e-06,163046173
"65","2020/05/18",1273,14,22268,328,0.000136574809394637,7.80760429133163e-06,163046173
"66","2020/05/19",1602,21,23870,349,0.000146400247002424,9.82543760778733e-06,163046173
"67","2020/05/20",1251,21,25121,370,0.000154072920190528,7.67267318810359e-06,163046173
"68","2020/05/21",1617,16,26738,386,0.000163990356277789,9.917436087261e-06,163046173
"69","2020/05/22",1773,22,28511,408,0.000174864576551576,1.08742202737871e-05,163046173
"70","2020/05/23",1694,24,30205,432,0.000185254271500135,1.03896949485591e-05,163046173
"71","2020/05/24",1873,20,32078,452,0.000196741814970413,1.14875434702782e-05,163046173
"72","2020/05/25",1532,28,33610,480,0.000206137926340657,9.39611137024357e-06,163046173
"73","2020/05/26",1975,21,35585,501,0.000218251059471356,1.21131331306991e-05,163046173
"74","2020/05/27",1166,21,36751,522,0.000225402407942442,7.15134847108616e-06,163046173
"75","2020/05/28",1541,22,38292,544,0.00023485371840037,9.45131045792777e-06,163046173
"76","2020/05/29",2029,15,40321,559,0.000247298046057174,1.24443276568043e-05,163046173
"77","2020/05/30",2523,23,42844,582,0.000262772190304645,1.54741442474703e-05,163046173
"78","2020/05/31",1764,28,44608,610,0.000273591211490747,1.08190211861029e-05,163046173
"79","2020/06/01",2545,40,47153,650,0.000289200286841446,1.56090753506984e-05,163046173
"80","2020/06/02",2381,22,49534,672,0.000303803512149899,1.4603225308453e-05,163046173
"81","2020/06/03",2911,37,52445,709,0.000321657350399755,1.78538382498558e-05,163046173
"82","2020/06/04",2695,37,55140,746,0.00033818641054519,1.6529060145435e-05,163046173
"83","2020/06/05",2423,35,57563,781,0.000353047231596169,1.48608210509792e-05,163046173
"84","2020/06/06",2828,30,60391,811,0.000370392011592937,1.73447799967682e-05,163046173
"85","2020/06/07",2635,35,63026,846,0.000386553077820477,1.61610662275403e-05,163046173
"86","2020/06/08",2743,42,65769,888,0.000403376533100228,1.68234552797507e-05,163046173
"87","2020/06/09",2735,42,68504,930,0.000420150922524259,1.67743894240314e-05,163046173
"88","2020/06/10",3171,45,71675,975,0.000439599401084992,1.94484785607326e-05,163046173
"89","2020/06/11",3190,37,74865,1012,0.000459164411053058,1.95650099680659e-05,163046173
"90","2020/06/12",3187,37,78052,1049,0.000478711021325229,1.95466102721712e-05,163046173
"91","2020/06/13",3471,46,81523,1095,0.000499999469475435,2.12884481502059e-05,163046173
"92","2020/06/14",2856,44,84379,1139,0.000517515979967221,1.75165104917857e-05,163046173
"93","2020/06/15",3141,32,87520,1171,0.000536780461569006,1.92644816017853e-05,163046173
"94","2020/06/16",3099,38,90619,1209,0.000555787347428265,1.9006885859259e-05,163046173
"95","2020/06/17",3862,53,94481,1262,0.000579473889276751,2.36865418484861e-05,163046173
"96","2020/06/18",4008,43,98489,1305,0.000604055882992114,2.45819937153631e-05,163046173
