"","date","cod_ine","CCAA","cum_cases","cases","cum_deaths","deaths","population","iso31662","cum_deaths_400","est_ccfr","est_ccfr_low","est_ccfr_high","sample_size","mean_cases","mean_reach","dunbar_reach","cases_p_reach","cases_p_reach_low","cases_p_reach_high","cases_p_reach_error","cases_p_reach_prop","cases_p_reach_prop_median","estimated_cases","estimate_cases_low","estimate_cases_high","estimate_cases_error","prop_cases","dunbar_cases","pop_cases_low","pop_cases_high","pop_cases_error","dunbar_cases_low","dunbar_cases_high","dunbar_cases_error"
"1","2020/02/21",4,"Baleares",1,1,NA,0,1187808,"ESIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020/02/22",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020/02/23",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020/02/24",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020/02/25",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020/02/26",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2020/02/27",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2020/02/28",4,"Baleares",1,0,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2020/02/29",4,"Baleares",2,1,NA,0,1187808,"ESIB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2020/03/01",4,"Baleares",2,0,NA,0,1187808,"ESIB",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2020/03/02",4,"Baleares",2,0,NA,0,1187808,"ESIB",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020/03/03",4,"Baleares",2,0,NA,0,1187808,"ESIB",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020/03/04",4,"Baleares",5,3,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020/03/05",4,"Baleares",6,1,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020/03/06",4,"Baleares",6,0,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020/03/07",4,"Baleares",6,0,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020/03/08",4,"Baleares",8,2,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020/03/09",4,"Baleares",11,3,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020/03/10",4,"Baleares",13,2,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020/03/11",4,"Baleares",16,3,0,0,1187808,"ESIB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020/03/12",4,"Baleares",22,6,1,1,1187808,"ESIB",400,374.213998938218,85.8789142216587,1630.62281667757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020/03/13",4,"Baleares",28,6,1,0,1187808,"ESIB",400,385.884789674731,80.2903435520247,1854.60746977407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020/03/14",4,"Baleares",28,0,1,0,1187808,"ESIB",400,308.54555668795,57.3963097133096,1658.64950250976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020/03/15",4,"Baleares",42,14,1,0,1187808,"ESIB",400,372.357209378771,66.884291929995,2072.98137388469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020/03/16",4,"Baleares",73,31,1,0,1187808,"ESIB",400,524.417082265814,89.6934578507491,3066.14643656413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020/03/17",4,"Baleares",92,19,1,0,1187808,"ESIB",400,516.962643172547,84.5083505245567,3162.41380617513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020/03/18",4,"Baleares",112,20,1,0,1187808,"ESIB",400,473.116059034471,74.64513495695,2998.70588277995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020/03/19",4,"Baleares",169,57,2,1,1187808,"ESIB",800,1069.90071926344,436.439182305273,2622.7882268365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020/03/20",4,"Baleares",203,34,2,0,1187808,"ESIB",800,961.525035981236,383.698434069587,2409.52350264491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020/03/21",4,"Baleares",246,43,4,2,1187808,"ESIB",1600,1740.32717047714,1116.26524351384,2713.27865657356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020/03/22",4,"Baleares",331,85,4,0,1187808,"ESIB",1600,1776.37251847225,1126.34759022251,2801.53245035137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020/03/23",4,"Baleares",400,69,10,6,1187808,"ESIB",4000,4120.07395209471,3476.34557274537,4883.00400967435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020/03/24",4,"Baleares",478,78,10,0,1187808,"ESIB",4000,3807.19904637096,3191.66501336178,4541.44295156484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020/03/25",4,"Baleares",562,84,13,3,1187808,"ESIB",5200,4557.89976916344,3979.27550160804,5220.66147401583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020/03/26",4,"Baleares",660,98,17,4,1187808,"ESIB",6800,5567.1320387271,5018.44976083122,6175.8034081601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020/03/27",4,"Baleares",755,95,22,5,1187808,"ESIB",8800,6653.51691979624,6141.03872737327,7208.76212760025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020/03/28",4,"Baleares",862,107,26,4,1187808,"ESIB",10400,7350.52560453828,6864.52256734748,7870.93729139719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020/03/29",4,"Baleares",958,96,29,3,1187808,"ESIB",11600,7562.00791815754,7106.63939561053,8046.5548582073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020/03/30",4,"Baleares",1000,42,37,8,1187808,"ESIB",14800,8467.89266354787,8065.55218842742,8890.30341459467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020/03/31",4,"Baleares",1069,69,42,5,1187808,"ESIB",16800,8774.21792732549,8402.62787342785,9162.24083654359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020/04/01",4,"Baleares",1131,62,46,4,1187808,"ESIB",18400,8830.90795430222,8485.42350978573,9190.45881533466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020/04/02",4,"Baleares",1204,73,58,12,1187808,"ESIB",23200,10450.9338083545,10125.5134610287,10786.81272678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020/04/03",4,"Baleares",1257,53,69,11,1187808,"ESIB",27600,11589.0041353185,11283.9083925002,11902.3490954336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020/04/04",4,"Baleares",1271,14,71,2,1187808,"ESIB",28400,10879.7848644197,10598.0770229216,11168.9807915196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020/04/05",4,"Baleares",1293,22,75,4,1187808,"ESIB",30000,10660.838892254,10397.1162858234,10931.2508163022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020/04/06",4,"Baleares",1320,27,81,6,1187808,"ESIB",32400,10833.5297480717,10583.5421319641,11089.4221744431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020/04/07",4,"Baleares",1369,49,84,3,1187808,"ESIB",33600,10843.4789807256,10600.4148825131,11092.1164604043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020/04/08",4,"Baleares",1412,43,89,5,1187808,"ESIB",35600,11113.225492607,10876.6368639631,11354.9603976139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020/04/09",4,"Baleares",1448,36,89,0,1187808,"ESIB",35600,10749.4584114167,10519.1654427217,10984.7931157627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020/04/10",4,"Baleares",1488,40,97,8,1187808,"ESIB",38800,11408.0698186013,11182.6414930039,11638.0425025253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020/04/11",4,"Baleares",1507,19,102,5,1187808,"ESIB",40800,11557.5956984407,11339.2580934762,11780.1373976544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020/04/12",4,"Baleares",1534,27,112,10,1187808,"ESIB",44800,12333.780744591,12120.4598793179,12550.8560706695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020/04/13",4,"Baleares",1550,16,117,5,1187808,"ESIB",46800,12475.127883786,12267.5383003384,12686.2302694031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020/04/14",4,"Baleares",1571,21,118,1,1187808,"ESIB",47200,12261.8137589782,12058.6050720315,12468.4468694136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020/04/15",4,"Baleares",1605,34,125,7,1187808,"ESIB",50000,12801.7126226771,12600.4788757054,13006.1601380555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020/04/16",4,"Baleares",1636,31,131,6,1187808,"ESIB",52400,13228.4426047141,13029.1275862531,13430.8066743354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
