"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.0133333333333333,0.0133333333333333,75,0.0133333333333333,0.0133333333333333,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"6","PT","PT06",430104,0,0,80,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"7","PT","PT07",166706,0.02,0.02,100,0.02,0.02,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"8","PT","PT08",451006,0,0,50,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"10","PT","PT10",470930,0,0,60,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"11","PT","PT11",2250533,0,0,100,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"13","PT","PT13",1817117,0.03,0.03,100,0.03,0.03,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"14","PT","PT14",453638,0.05,0.05,40,0.05,0.05,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"15","PT","PT15",851258,0,0,20,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"16","PT","PT16",244836,0,0,100,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"17","PT","PT17",206661,0,0,5,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"18","PT","PT18",377653,0,0,120,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"19","PT","PT20",245766,0,0,100,0,0,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
"20","PT","PT30",267785,0.0166666666666667,0.0166666666666667,120,0.0166666666666667,0.0166666666666667,10561097,0.00267558528428094,0.004375,1495,0.00894938092131906,0.00894938092131906,1270,0.00555722017000912,0.00647607188791147
