"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0.0666666666666667,0.05,0,0,75,2,0,0,0,0,0,0,0.0666666666666667,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,0.0642857142857143,0.123333333333333,0,0,280,4,0,0,0,0,0,0,0.0642857142857143,0.123333333333333,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"25","ES","ESCM","ESTO",694844,0.0764705882352941,0.0777777777777778,0,0,170,3,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,0,2153389,0.0769230769230769,0.121196581196581,0,0,78,3,0,0,0,0,0,0,0.0769230769230769,0.121196581196581,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,0,2153389,0.0769230769230769,0.121196581196581,0,0,78,3,0,0,0,0,0,0,0.0769230769230769,0.121196581196581,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"31","ES","ESCT","ESB",5664579,0.0571428571428571,0.0266666666666667,0,0,70,3,7675217,0.0371900826446281,0.0436397194536729,0,0,242,7,0.0571428571428571,0.0266666666666667,0,0,70,70,0.0416666666666667,0.0398316627386395,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,0,7675217,0.0371900826446281,0.0436397194536729,0,0,242,7,0.0571428571428571,0.0266666666666667,0,0,70,70,0.0416666666666667,0.0398316627386395,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,0,7675217,0.0371900826446281,0.0436397194536729,0,0,242,7,0.0571428571428571,0.0266666666666667,0,0,70,70,0.0416666666666667,0.0398316627386395,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,0,7675217,0.0371900826446281,0.0436397194536729,0,0,242,7,0.0571428571428571,0.0266666666666667,0,0,70,70,0.0416666666666667,0.0398316627386395,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"41","ES","ESIB","ESPM",1149460,NA,NA,NA,NA,0,0,1149460,0.0307692307692308,0.0433333333333333,0,0,130,2,0,0,0,0,0,0,0.0307692307692308,0.0433333333333333,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,0,1493898,0.0666666666666667,0.0666666666666667,0,0,30,1,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"43","ES","ESMD","ESM",6663394,0.0801335559265442,0.0908333333333333,0.00371057513914657,0.0166666666666667,599,12,6663394,0.102121361618155,0.104507921598623,0.0104373757455268,0.00789473684210526,2027,33,0.0801335559265442,0.0908333333333333,0.00371057513914657,0.0166666666666667,599,599,0.0971058644325971,0.101388699065908,0.00890296844803187,0.00989564543498884,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"45","ES","ESNC","ESNA",654214,NA,NA,NA,NA,0,0,654214,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"46","ES","ESPV","ESSS",723576,0.0333333333333333,0.0333333333333333,0,0,60,1,2207776,0.0390243902439024,0.0357142857142857,0.0126582278481013,0.00777777777777778,410,7,0.037428967816794,0.037428967816794,0,0,160,160,0.0385765523696264,0.036195599988674,0.00910504108372196,0.00559454191033138,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"47","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,0,2207776,0.0390243902439024,0.0357142857142857,0.0126582278481013,0.00777777777777778,410,7,0.037428967816794,0.037428967816794,0,0,160,160,0.0385765523696264,0.036195599988674,0.00910504108372196,0.00559454191033138,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"48","ES","ESPV","ESBI",1152651,0.04,0.04,0,0,100,2,2207776,0.0390243902439024,0.0357142857142857,0.0126582278481013,0.00777777777777778,410,7,0.037428967816794,0.037428967816794,0,0,160,160,0.0385765523696264,0.036195599988674,0.00910504108372196,0.00559454191033138,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"49","ES","ESRI","ESLO",316798,NA,NA,NA,NA,0,0,316798,0.0974358974358974,0.12734693877551,0.0282051282051282,0.0448979591836735,390,7,0,0,0,0,0,0,0.0974358974358974,0.12734693877551,0.0282051282051282,0.0448979591836735,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"50","ES","ESVC","ESA",1858683,0,0,0,0,204,2,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,0,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
"52","ES","ESVC","ESV",2565124,0.0344827586206897,0.0362962962962963,0,0,116,3,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.08,0.08,0,0,200,2,0.0483286171755036,0.0503985765085208,5005,0.00242322697631376,0.00257343915101086,5005,0.0495455771303354,0.0515359991210656,0.00233011546905867,0.00247455580226885
