"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"5","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,1,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"7","ES","ESAN","ESMA",1661785,0.0377358490566038,0.02,0,0,53,2,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.037716872014081,0.0503951553002961,0.00363738108561835,0.006875,3977,76,0.0179568172237122,0.011872761428879,0,0,153,133,0.0369848409286266,0.0489680545103864,0.00351967507968472,0.00665252433090024,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0575709779179811,0.0895769382133018,0.000856164383561644,0.000476190476190476,1268,22,0.288461538461538,0.15,0,0,52,52,0.0666666666666667,0.0919572406473233,0.000822436695724367,0.000457431457431457,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0575709779179811,0.0895769382133018,0.000856164383561644,0.000476190476190476,1268,22,0.288461538461538,0.15,0,0,52,52,0.0666666666666667,0.0919572406473233,0.000822436695724367,0.000457431457431457,47026208,0.112665112665113,0.095568253968254,0.015220700152207,0.01,1287,15,0.0586895517431507,0.0674345642444122,41152,0.00166791063487428,0.00249553593563289,41152,0.0603264080994872,0.0682877431288011,0.00207891089663368,0.0027231154085432
